68527;1;28612
11198;0;33425
30052;0;33425
32101;5;9086
20889;8;69252
24749;3;56522
8667;1;28612
47106;7;24401
12699;5;69788
49707;0;33425
3644;8;11319
27769;1;69614
10648;0;33425
19802;5;6230
56070;0;33425
26707;1;28694
43153;9;2626
447;5;25619
17519;5;25619
9340;5;68406
36318;5;11868
38000;0;33425
2809;8;69252
48164;1;28612
40982;9;26502
13749;5;68430
65731;0;33425
47641;9;30620
49907;12;40453
9685;1;67763
65858;1;32071
66779;9;57652
52581;1;28612
57928;2;14979
1141;9;53305
60612;5;25619
10953;9;14496
70672;9;48112
5549;5;68406
6698;1;32504
38954;12;21832
48689;8;62249
21986;9;72799
61190;8;64198
8357;7;50466
64381;6;43849
40757;9;8136
60632;11;25395
10076;10;47878
44402;9;63824
44690;1;64516
17971;0;33425
30889;4;19781
2232;1;28612
8735;1;25180
64618;4;45468
29736;5;9726
49895;5;34046
17266;8;63824
6142;9;56449
25353;6;8044
63770;0;33425
64984;1;28612
71585;7;11810
28537;5;11868
8233;5;25619
41275;0;33425
31317;5;6230
46910;1;27985
52314;11;25105
5731;8;15499
40955;1;33692
10213;1;28612
71489;3;21172
72494;0;33425
46682;4;4437
64718;9;69639
40957;5;55184
71337;8;48129
23190;9;50397
56113;8;26546
1898;5;21209
58064;1;28612
58026;6;51825
62203;6;10308
44446;7;56863
9806;0;33425
54572;8;53076
40387;7;39112
46735;9;73177
30192;4;18964
34457;9;21131
18434;1;49404
65160;0;6953
9378;0;33425
62955;0;33425
72589;5;68430
51875;9;35841
16717;0;33425
24166;0;33425
22323;4;45468
33953;1;32504
19607;0;33425
12803;3;38241
25334;1;28612
2393;8;34694
69452;7;34607
51951;0;33425
7681;1;67763
16109;4;3097
33284;1;32504
26179;9;16758
39305;9;54172
6190;9;54875
19077;9;65036
62321;8;34866
14977;7;15934
26599;2;20228
23264;8;73682
24470;9;69087
17677;8;33382
63456;9;70658
21430;4;56201
27930;1;28612
292;7;17158
21901;8;8206
36615;1;38092
26504;8;8727
45726;7;8447
47164;5;31725
65153;1;8137
547;9;68040
6857;3;41468
6197;8;3503
2175;0;33425
40265;5;10226
74765;7;40383
3409;7;39295
44310;4;59681
71710;5;53502
54015;3;56522
38613;0;33425
39800;8;62616
47668;7;43551
57167;10;55053
16337;1;28612
50378;5;53502
2566;5;16668
34341;1;28612
60682;6;45247
48988;5;68406
66696;4;49199
54528;1;28694
14817;1;28612
12439;7;40862
48559;1;32071
55924;8;64638
39643;5;11868
48048;7;66700
41204;0;33425
56644;1;28612
1949;0;33425
383;9;11556
32361;5;70264
14973;9;21956
12377;0;33425
27998;1;10604
57774;10;41753
73422;0;33425
64399;8;3503
69142;0;33425
68342;5;24689
44856;6;5
41006;0;33425
71543;1;28612
22896;5;11868
27755;1;26183
56192;5;59082
21931;8;32504
27089;5;4890
72952;9;66126
28783;8;66408
33239;5;21209
14163;0;33425
13694;0;33425
10597;7;66971
63258;1;27985
53251;2;14979
49480;7;35571
68161;5;9086
21251;9;73888
37770;11;52808
22974;8;62561
50763;8;63362
36901;5;34328
33023;10;30246
72804;9;60233
48377;5;238
32654;0;33425
49316;2;34404
43462;9;18635
16113;0;33425
66926;1;35699
34389;11;13169
67381;8;7812
23842;5;42433
47244;7;17281
24489;7;43009
65631;1;28612
10981;6;68136
16775;0;33425
33408;0;33425
71466;5;42433
13232;9;52703
67580;0;33425
60289;5;20997
9746;11;61948
72514;1;28612
25217;5;2047
38820;5;5283
13137;1;13961
24982;0;6953
5766;3;21172
30569;9;56449
18892;0;33425
35663;10;53267
26665;7;32108
33420;0;33425
8679;7;15934
59109;8;41466
40815;7;61939
22697;9;43208
63316;0;33425
694;6;30488
38025;7;37899
18935;1;27107
25881;4;72274
26354;5;31725
15105;1;28612
32467;4;49797
30637;5;60921
23506;8;24556
59468;10;25206
42354;11;55231
58825;12;28837
13794;8;15499
8671;7;63130
5188;7;613
36589;10;1603
63891;8;69292
37168;1;35585
3973;2;14979
40790;0;33425
6784;6;51825
51121;1;28612
59132;0;33425
27260;7;55257
68833;7;29629
17894;6;44193
42092;0;33425
34293;9;61149
56150;6;61011
36128;1;32504
67639;0;33425
7262;4;43415
32364;9;21131
46107;9;61149
25765;5;53479
68651;1;73630
35354;0;33425
34760;8;50397
51887;7;4982
47791;0;33425
14968;5;35700
32161;9;43359
1130;1;28612
3361;1;32504
42145;0;33425
54850;7;57521
44588;3;14692
52180;7;24401
66136;1;28612
21877;1;27107
39612;7;43359
65088;5;11868
43232;5;25686
30539;0;33425
38638;1;38092
1561;8;27822
37569;0;33425
66039;7;34216
34036;1;28612
65335;9;74327
11595;1;27107
3564;3;41468
1740;1;49404
14330;7;7921
17455;0;6953
56432;3;38241
21973;5;68406
21177;7;16765
22142;0;33425
19797;0;33425
3907;8;52536
195;6;51825
54355;3;74713
18393;5;41607
68282;4;38666
49408;10;9545
50839;0;33425
34333;7;63028
55883;1;32504
25929;1;14734
10736;5;25619
8583;5;9086
55354;5;9726
65990;0;33425
17603;7;34607
38890;5;11200
2840;0;33425
38306;7;69252
59677;7;8447
19609;8;27360
52814;5;25619
49594;0;33425
58656;8;609
32529;12;19663
29064;5;34328
56192;4;35310
52801;8;65147
52551;5;11868
816;5;25619
38954;12;10646
12361;8;609
38185;5;23759
53191;8;58107
30343;8;27486
25047;9;54713
42874;5;11868
32709;9;64632
21837;0;33425
45517;5;21209
44380;2;14979
43185;0;33425
64289;5;25619
7078;1;9099
72792;9;37575
52902;9;20767
70049;8;70734
63450;0;33425
5989;9;57521
13186;8;25715
20060;7;73682
33831;0;33425
60396;1;28612
6342;8;36749
19540;4;23818
35680;4;19274
67970;5;68406
2873;0;6953
931;4;52835
17247;1;28612
62886;5;11868
63094;4;17056
67774;0;33425
31776;5;4618
17115;0;33425
62408;9;18170
23448;0;6953
58636;1;38092
9917;8;11805
24479;11;51971
15127;8;56449
36988;0;33425
22221;8;17262
43234;6;43849
21202;7;38092
33711;0;33425
49241;0;33425
6500;0;33425
63780;1;28612
7859;6;51825
59526;1;28694
2866;1;28612
38462;0;33425
27275;5;31725
47661;0;33425
42041;11;72391
51326;1;28612
74288;8;68040
48276;9;30178
57723;1;49404
51909;1;35699
46109;6;19787
10124;5;42840
1917;0;33425
35178;7;34739
26906;5;25619
74112;9;74774
36262;5;66950
31550;4;41506
37009;1;49404
19414;1;28612
26622;9;29871
23519;1;28694
14805;5;238
60059;9;19090
64256;8;33911
41683;12;29953
73445;0;33425
6630;0;33425
65959;8;56449
14871;7;12061
61109;7;1481
32965;1;32504
71274;8;10519
27520;8;44684
43952;9;56449
69165;1;67763
63662;8;69087
23522;8;50397
22268;6;20371
61960;9;5993
19033;9;58604
48932;7;12117
19892;4;20876
34375;1;28612
19138;1;28612
33037;6;16373
12216;9;68040
43383;4;7823
39739;1;68885
295;5;11868
15725;1;44576
61762;0;33425
57568;3;47168
50181;6;73899
53364;7;24401
27642;0;33425
9973;12;874
17475;5;24689
10537;1;38092
69133;1;67763
40537;1;68885
48801;7;23258
43687;8;9563
32752;9;69252
39183;7;57415
73333;8;59777
45559;4;22801
18277;4;59681
29218;1;28612
39395;1;28612
57999;5;11868
15726;5;25619
71235;9;55363
26483;5;5283
30016;9;35008
70480;1;28612
4893;5;11868
60880;2;21030
17014;8;64632
27694;0;33425
31950;7;164
51921;0;33425
41628;7;32071
15307;6;48485
56993;6;44193
26679;0;33425
58853;5;29130
61360;4;59576
2522;0;33425
20595;0;33425
30376;0;33425
24396;8;15480
33977;8;58604
19384;5;21209
32413;8;7799
10813;0;33425
22426;12;50809
55963;8;56525
29275;6;16373
44580;1;49404
1455;6;19787
29652;7;57521
45795;6;61011
53130;1;7992
70612;6;74460
16170;8;36278
38643;8;14245
67112;8;7567
34810;8;12197
10224;7;30241
24920;1;28612
15243;9;52216
64597;8;39828
69062;8;39112
51782;7;43300
49107;5;25619
7269;6;16373
62461;12;69684
13489;1;67763
31648;1;28612
20999;9;41742
29814;2;30387
38109;0;33425
250;5;4890
50478;5;59047
1242;0;6953
71118;8;65553
52206;0;6953
45493;0;33425
63925;0;33425
15871;4;59681
38111;7;68040
18255;11;56518
65146;1;13961
14263;5;31725
69149;11;29985
62932;1;19575
30638;0;33425
23988;0;33425
11302;5;11200
41117;1;46648
3087;0;33425
68356;7;64632
260;8;33680
12728;1;40801
25507;1;14734
39153;5;10761
15159;5;9086
21608;1;9099
63245;1;32071
72834;6;48485
70759;5;5283
26272;5;25619
72601;0;33425
44134;5;55980
47175;7;64434
28824;0;33425
61437;3;69720
4922;7;53073
18592;0;33425
32105;0;33425
30307;9;58604
38859;6;37704
42316;8;24338
13512;1;28694
26537;0;33425
26891;0;6953
30473;5;25619
13041;8;41913
65227;1;25180
49325;9;38341
43724;9;49481
16374;9;71913
21473;7;37136
21482;0;33425
74820;1;46648
28934;8;28855
15861;9;57652
20305;6;62338
60338;7;1139
60551;9;3785
67360;9;8727
29875;0;33425
10582;4;17194
51856;5;68406
52954;4;1391
18433;10;37208
11872;9;18688
5870;8;49404
27394;8;67554
68859;0;33425
63242;9;13189
45206;1;28694
13174;5;9086
64140;8;38659
10165;4;66671
26092;5;42433
21782;9;54360
56347;0;33425
59918;1;38092
24175;7;68040
38512;9;38092
14107;5;60784
43772;0;33425
60189;0;33425
16049;6;12455
45678;9;10970
30557;2;14979
40470;0;33425
21198;8;56449
19000;7;26395
28239;5;24689
33804;1;44576
66407;1;28612
63082;6;1342
74643;7;28052
59159;5;9086
29964;7;22713
50959;10;39984
33631;9;55624
43782;1;28612
4880;1;32504
72492;0;33425
16727;9;72799
20728;0;33425
23382;7;45483
31596;4;60379
59273;5;25619
1378;9;15499
26646;1;73630
25253;5;68406
40039;9;71139
10155;5;42433
61179;5;55720
73704;0;33425
6964;9;18077
8185;1;28612
55009;5;29573
50913;2;6844
51732;8;17714
17626;5;68430
10430;5;48275
56624;0;33425
16579;9;3659
21894;11;56432
10430;4;52950
28373;7;65143
55438;1;28612
45701;5;12969
10549;0;33425
60695;5;74191
24734;1;27107
50247;10;63849
22859;0;33425
23888;0;33425
18300;8;69292
35893;9;27638
50164;1;25180
16355;1;32504
73261;1;14495
40594;5;25750
37692;8;65837
24408;1;28612
41390;5;25619
63307;9;64632
33159;2;14979
41381;0;33425
72659;3;38241
48346;5;66950
1331;12;15787
17564;4;45468
16340;9;69252
46689;3;56522
319;11;25716
65323;8;12143
36839;2;36957
70868;1;28612
35201;1;32504
1455;0;33425
18934;1;28612
6440;5;25619
57133;11;74022
13504;1;73866
71816;4;57759
65771;1;57940
26142;9;63933
11219;2;20228
5237;11;33255
29070;6;16373
73653;12;58706
19964;1;28612
5099;8;227
68006;8;34289
71886;9;35349
47696;6;16373
7516;7;56326
30661;0;33425
15759;6;6401
29278;1;28612
66673;0;6953
47366;7;41601
20992;5;15117
61467;1;28612
35192;4;35829
54101;1;8334
62864;5;38962
36402;9;47594
9778;5;51182
72;0;33425
10345;5;25619
61148;5;21209
68028;9;50397
74372;9;8941
58418;0;33425
66323;7;15934
36698;1;28612
72239;9;72799
47012;8;57947
73710;7;39083
43246;1;28612
68003;8;27486
62438;0;6953
42732;12;22504
18277;1;28612
25139;0;33425
64275;12;36522
20329;0;33425
74226;9;21131
71516;1;38092
25541;0;33425
32299;5;25619
58066;9;46075
62996;6;51825
18086;5;34328
40667;1;28612
13403;0;33425
60397;8;56449
4255;1;67763
32453;0;33425
15429;10;44365
72569;5;55980
67228;9;38341
33565;4;68233
67547;9;7812
5842;6;6401
32993;6;19787
33603;5;13999
10776;1;67763
61145;1;38092
41186;12;57688
55642;6;44193
7904;1;44576
36599;0;33425
35872;1;32504
48221;5;20997
27814;11;69999
44105;0;33425
31162;4;52370
58259;3;41468
70205;5;9086
72443;12;8415
38180;0;33425
20520;9;43208
34149;0;33425
40337;8;43208
5832;1;32071
13238;5;54974
1881;5;25619
55977;5;25619
3596;0;33425
62749;1;49404
53084;4;21003
29414;8;1834
12570;1;28612
18019;0;6953
61609;5;60227
40559;8;14128
10323;5;238
61235;1;28612
25355;9;73211
52244;0;33425
54113;9;43208
50280;5;25619
26320;5;55980
26237;1;67763
62639;1;9714
39769;0;6953
29465;9;69785
26916;4;56201
38378;9;43208
10101;1;67763
69871;0;33425
23806;8;27486
65229;0;33425
1038;0;33425
55560;0;33425
44978;1;35699
49312;9;4354
5140;6;51825
1194;0;33425
38721;9;1305
19097;5;55720
31733;5;9086
6350;5;68406
34609;5;21777
45068;5;58780
13468;2;20228
54018;4;38392
15940;0;33425
9832;1;28612
3725;4;9803
50522;8;45664
26909;8;10320
55079;1;32071
59371;1;28612
58324;7;69614
37633;4;34678
19135;7;64434
69275;5;5283
67398;5;45714
37937;0;33425
47829;9;7812
47768;7;59695
62227;1;28612
22370;5;68430
9487;12;42064
41504;0;33425
13400;0;6953
60703;4;57708
10225;0;33425
52429;9;66700
58072;12;47036
68130;8;9563
17861;9;43521
29882;2;39702
43288;1;49404
22055;3;69720
24887;9;38341
5831;0;33425
24842;7;7799
16491;9;8828
13415;1;28694
39887;2;14979
35916;8;11238
52491;1;28612
56889;0;33425
61645;0;33425
64833;7;43208
32307;7;30163
56330;9;8447
60775;5;43598
74499;1;28612
24040;8;64377
69354;0;33425
21676;0;33425
34255;9;58604
14279;1;57940
46150;6;43849
66216;5;25619
4602;8;27885
32859;0;33425
16733;4;20876
37925;6;47980
25854;9;71821
691;1;28612
30759;7;26546
49835;0;33425
71007;1;28612
39645;10;19641
9672;2;7238
62663;8;11345
73611;5;56136
13506;5;68406
32629;11;7138
30822;8;69252
59573;0;33425
68258;1;28612
47109;7;51687
57491;1;74349
10903;8;42283
5734;5;21209
67222;3;27995
55041;4;30758
38647;1;28612
4888;5;66950
45271;9;69088
53002;0;33425
73163;5;68430
9163;9;53943
50983;12;24560
35140;6;39364
68411;1;28612
3993;4;30758
38467;4;65576
4013;1;28612
19234;0;33425
19540;5;16668
53766;12;66950
42517;0;33425
2743;5;68406
23621;0;33425
40485;10;67466
45073;8;2442
64479;5;59082
14548;5;4890
74750;0;33425
53617;0;33425
50763;2;20228
73544;0;6953
40959;5;11200
45951;9;56449
52533;4;39023
44300;9;56449
1392;11;64331
39325;7;30821
17014;7;32504
71091;5;31725
27448;5;11868
54132;1;28612
52849;1;38092
63502;5;48523
60464;12;18808
16177;1;32504
24764;5;32012
1936;9;48680
42077;0;33425
72243;1;32504
16111;4;52556
25932;8;56449
7818;7;35248
46894;7;15444
46006;8;35436
49519;12;6438
9001;5;29130
18334;8;66620
45745;2;6844
35817;7;71044
48229;6;32007
32107;1;28612
38076;1;46648
54127;8;15156
21221;0;33425
69576;8;32949
42346;9;6690
44692;8;29629
18668;1;28612
57546;4;63843
31862;5;68034
10384;1;14495
18388;8;32700
15299;1;28612
61846;0;33425
40226;1;67763
67457;9;54297
33134;4;37241
65095;0;33425
29553;8;47195
12408;2;26375
54615;0;33425
13100;8;10188
11931;0;6953
3045;11;18627
48600;1;49404
37802;1;32504
54843;4;63843
11291;7;64434
11347;8;69252
57654;9;61149
54571;5;41607
67834;0;33425
11987;0;33425
11930;1;38092
18420;1;28612
73415;3;56522
71065;1;49404
7193;0;33425
15789;9;70167
64755;9;28444
60296;0;6953
438;9;16758
17523;5;68406
57369;4;45468
43182;8;17200
30223;5;27025
49893;5;25619
54282;2;14979
69096;0;33425
16364;5;25619
53606;5;6230
12639;0;33425
5918;4;34097
11213;8;65860
35222;8;71781
50983;9;26349
26984;1;49404
17448;8;28839
66340;8;63824
71111;3;56522
13241;5;34328
12637;9;10927
72273;9;43208
64143;7;34844
58054;8;14245
23554;1;28612
58213;8;68433
42025;2;14979
47119;4;57759
54316;1;28612
54412;8;69252
38643;1;28612
26097;7;69252
29670;9;21131
22695;1;28612
44124;12;27647
56688;3;56522
73154;5;12512
37618;0;33425
48800;1;28612
72430;0;33425
21088;7;34688
17307;9;64632
19088;5;9086
62143;2;14979
36901;11;18274
56180;9;64341
5003;9;31857
61273;1;67763
22943;5;238
43508;5;238
11476;0;33425
21826;6;61011
19388;0;33425
30266;5;9086
63264;1;28612
13945;4;53146
26175;5;31725
60509;5;51015
13665;7;74124
28533;8;64632
47310;0;6953
23837;1;27985
8609;0;33425
65554;9;68433
65211;0;6953
43488;5;25619
19074;4;27058
41207;0;33425
1671;6;1342
17781;8;69252
7776;5;46379
57100;2;20228
37680;1;32504
36027;7;70106
17239;0;33425
26890;0;33425
14413;7;22640
41901;8;5893
5142;8;21131
36982;1;7992
39404;2;14979
64816;7;30252
34218;2;65129
53365;8;14245
52558;5;223
10008;8;19735
13178;8;5893
50056;1;49404
34757;7;39083
57215;3;38241
27185;8;21131
3293;8;12117
11079;1;6844
35352;0;6953
42180;5;2047
36021;9;73064
3392;1;5893
25629;1;28612
60831;8;55691
74360;2;10918
54304;6;30488
41682;5;11868
56625;5;60855
20960;1;28612
10388;8;15480
69095;0;33425
4460;4;66993
38614;8;39083
49363;1;9099
62067;9;51729
61191;5;38903
33432;5;9086
69514;5;25619
6201;8;68040
15026;6;16703
42895;5;42433
11286;1;67763
30417;7;56449
62849;5;66950
2363;0;33425
18119;8;21131
50811;0;33425
61740;1;32071
21954;8;58964
27354;9;31687
50449;5;9086
344;9;21131
70484;5;31725
22651;5;54207
56261;5;11868
46475;9;67390
9026;4;19829
59135;4;57759
25673;0;6953
23660;5;42991
18175;5;238
54813;11;14704
15428;8;34856
58756;2;68583
13447;7;29816
28281;3;56522
11976;5;30312
27076;5;238
11678;5;9726
21957;9;52743
25162;1;69614
49697;3;14267
27128;8;2330
65958;0;33425
42571;1;13961
46126;5;60227
12291;1;28612
52940;0;33425
74146;9;56449
17025;0;33425
14822;1;73630
127;8;40293
40551;5;55767
22371;10;8354
38130;9;60240
66173;9;57652
41881;1;5893
23164;4;21555
34914;9;69252
48070;8;64632
5324;1;28612
24357;4;1864
14241;4;10558
49019;9;40749
32697;0;33425
73355;7;34750
58269;1;35699
53893;9;11193
11657;1;5893
13007;9;54172
6390;9;56449
21431;0;33425
64087;7;38245
72213;8;4715
67996;12;42909
56875;0;6953
54117;0;33425
38961;1;8137
34999;9;62249
44574;2;67763
39125;4;59681
9617;6;25903
6484;1;42429
41298;1;7992
45578;3;59801
29739;2;28583
8335;0;33425
41460;6;30488
72605;0;33425
19623;8;43359
5753;2;14979
40715;6;61011
10890;9;62307
49365;0;33425
13718;5;68034
25502;0;33425
40581;8;61149
34203;0;33425
38549;12;40827
68481;9;43699
54265;7;30074
51836;1;28612
61759;9;43208
6926;1;28612
7694;11;30368
61471;6;52169
65340;0;33425
40194;8;35935
65940;1;46648
23384;8;14469
17324;3;770
65789;0;33425
69636;5;48673
1035;0;33425
71203;11;37168
71081;5;31725
56693;0;6953
53288;8;21131
2600;1;28612
17737;4;63843
48762;5;25619
67458;1;28612
18221;0;33425
48549;6;7433
70675;9;14793
66667;5;55720
1112;4;7967
1138;1;32504
54264;9;3503
47894;1;32504
68211;2;31855
6496;5;9194
31579;1;38092
45823;9;21131
31559;1;28612
27580;2;14979
69417;7;21131
22913;1;28612
10788;6;8044
57208;7;11310
64589;5;55980
32864;0;33425
31288;9;12085
59475;9;73748
46845;6;39364
4689;0;6953
65732;8;18915
35490;9;10519
37384;0;33425
31693;0;33425
62173;6;6401
58569;5;238
72477;0;33425
17425;0;33425
33264;0;33425
8519;4;74078
71628;11;18013
71454;9;3064
4825;6;4941
28492;9;64632
15663;5;68406
12006;1;28612
7783;12;17684
1330;5;55726
27461;9;3200
18103;1;49404
49166;4;19475
60106;4;63843
52610;9;14777
34226;0;33425
1723;5;14352
39135;0;33425
18397;9;28470
64615;1;28612
43089;5;25619
22819;4;52370
73340;7;13208
61120;8;48964
56534;7;13208
40434;5;53502
49535;8;50397
31353;4;31372
2345;11;24068
23077;8;70626
42674;2;10918
37694;5;55980
65341;1;28612
70404;4;59199
14975;5;65514
32259;9;73642
70886;1;28612
3122;0;33425
27351;0;33425
74840;7;50466
23466;5;68406
51717;6;39364
30273;4;65034
16891;9;7789
55859;0;33425
18519;0;33425
52973;6;51825
46240;7;17060
46984;3;27995
51939;0;33425
6958;0;6953
66477;8;19810
655;2;6844
26714;0;33425
25703;0;6953
22024;5;9086
45001;9;11345
10298;8;1049
29723;1;35699
25508;0;33425
17130;9;67368
71877;4;56277
2423;8;69252
43958;7;64632
44994;6;51825
63076;3;47168
19400;5;68406
21106;1;28612
341;0;33425
18646;0;33425
23152;1;25180
68344;8;50397
61249;5;68406
53173;5;68430
25672;4;71170
64954;12;12089
60211;12;55451
4034;9;56449
48667;10;8601
1957;7;15934
41723;8;43430
4830;0;33425
20954;8;47648
49808;8;50226
8289;8;40412
44574;4;41506
57140;1;49404
27627;6;10143
73670;5;25619
29660;9;56449
47556;8;58604
62437;3;27995
47512;8;11193
69812;1;62655
37959;1;49404
24575;5;25619
68283;5;42433
3687;8;60402
16431;9;43208
45439;0;33425
56396;7;1018
10116;9;56449
4526;9;66300
2377;5;16668
35746;8;54744
6250;2;29429
13239;6;16373
14331;7;69785
35902;9;10506
11514;1;14495
2947;1;38092
38049;1;28612
43892;7;43052
72412;1;28612
16969;5;20997
67032;1;32504
52249;7;6914
28811;12;26820
65164;0;33425
4632;0;33425
27301;1;28612
41367;9;69559
15979;1;28612
24891;5;25619
63898;7;43812
30093;9;26590
22811;9;3503
72012;9;69252
72124;4;61315
52209;8;48392
40380;5;1150
30123;1;69614
38422;4;39256
29457;1;32071
29761;0;33425
52270;5;25619
54396;9;17554
41039;7;1645
65348;9;40412
65140;6;30488
14833;9;13218
61427;1;28612
13564;8;50187
56936;0;33425
49847;2;62673
59790;8;31563
15784;1;28612
37423;2;27995
48055;5;4153
44272;1;8137
47245;1;28612
499;9;56449
28499;1;28612
24200;9;50290
35334;5;11868
2501;0;33425
64908;5;25686
48690;8;72405
10444;7;32268
50201;5;13999
73707;0;33425
2466;0;33425
22678;0;33425
15231;6;61080
53610;4;52556
19501;9;22779
74737;0;33425
15405;7;64632
65218;9;71672
36087;1;67763
47046;0;33425
57715;0;33425
4346;1;49404
11550;1;25180
14061;7;57700
33330;8;164
4059;0;33425
68917;6;19787
71015;7;56449
32413;5;72413
54498;5;5283
12844;9;68040
42531;9;6362
44723;7;26546
13833;4;24409
38321;0;33425
61001;0;6953
41128;0;33425
55236;1;28612
19314;8;7812
1006;11;59464
22372;0;33425
59224;1;38092
41602;3;770
14658;7;58873
49683;1;27107
8436;9;19738
57419;6;41589
49341;9;18170
28226;9;32478
7373;4;28604
31174;4;45850
46411;0;33425
14175;4;52905
19812;8;18060
46188;1;67763
62152;1;28612
16201;9;21131
39506;5;10761
46837;0;33425
318;5;51015
67873;0;33425
15013;6;16373
32513;9;74774
19791;0;6953
54237;7;12343
1777;0;33425
9405;7;21131
1836;5;12512
29414;5;11868
13677;0;33425
49647;8;68433
52214;11;62456
57797;0;33425
2959;9;58604
21937;0;33425
34956;5;31725
65734;5;6230
21775;11;52561
26386;5;31725
18949;1;28612
6997;1;28612
65176;7;10046
53380;0;33425
68707;8;63824
47235;5;9086
64098;8;63060
34392;5;238
14323;0;33425
16912;4;20834
13720;6;61011
26688;0;33425
14261;1;67763
44281;8;46685
19361;8;34555
11329;1;32504
60471;8;54172
45765;4;30960
37667;0;33425
65350;5;25619
41695;7;8821
17186;4;58237
55639;5;11200
49385;7;28140
52191;5;25619
43732;0;33425
44453;0;33425
51803;8;28052
24431;8;33760
55401;1;32504
69421;0;33425
17199;1;32504
62749;1;27107
26878;1;49404
72521;4;43415
38149;0;33425
3590;5;68406
59855;9;47102
3462;0;33425
49673;11;34572
20660;0;33425
54269;0;6953
17747;4;45468
54441;4;25251
25033;3;38241
56910;1;44576
69158;5;68406
47801;5;21209
74280;1;58289
1625;6;51825
69913;10;48506
28648;0;33425
13973;11;46942
7017;9;21191
54122;10;74500
12306;7;64434
15838;9;21131
47847;5;41049
16997;0;33425
11760;8;35896
19933;1;28612
20745;5;11200
59387;10;23539
39339;7;63927
37768;1;28612
43638;6;1342
32334;4;51574
68437;0;33425
58960;1;49404
32153;3;38241
71279;7;39882
3805;8;13994
6398;8;15301
70206;0;33425
1836;8;8610
11174;9;14496
5952;6;24877
55246;9;11537
26635;5;34044
46421;9;54875
33921;8;50397
14984;10;73770
51243;0;6953
30083;8;63881
15275;7;57521
61027;4;39023
54597;5;8506
36111;6;16373
38992;3;63196
26061;0;33425
18606;5;9726
49052;1;28612
22911;8;32935
67242;5;68406
37396;1;28612
37686;2;68583
31097;6;10143
17410;0;33425
27237;5;20997
65425;5;27571
34270;0;33425
30259;9;69252
70277;9;26766
73239;7;8136
32984;8;67368
62727;1;28612
71757;1;42429
16856;11;16064
36909;8;17169
20380;7;35571
60023;5;53502
55359;1;49404
24623;0;33425
64871;9;24794
73632;8;30650
59702;0;33425
21481;9;55759
17459;1;38092
64814;8;8547
4584;7;58219
71069;0;33425
37937;1;28612
3481;9;64917
10790;12;56930
16131;1;28612
67893;1;8137
38424;9;43384
65782;5;59082
20502;5;68034
32808;8;21131
54408;0;33425
40181;5;68406
38852;1;28612
63888;0;33425
22805;2;14979
70743;6;16373
22656;4;28279
49430;1;38092
17239;7;9269
50616;7;49202
54565;1;49404
63352;1;68125
21773;1;28612
5435;10;28461
673;6;44193
33032;8;53793
34202;0;33425
3934;0;33425
3409;2;14979
53285;1;28612
1113;5;55980
45033;1;7992
27427;0;33425
59239;7;18635
40303;5;34044
41211;5;4890
36279;8;14245
788;1;38092
48823;8;41042
25442;3;27238
10517;0;6953
14605;0;33425
23367;11;42837
4606;0;33425
51593;0;6953
67739;8;34287
63204;0;6953
47725;0;6953
19799;8;23280
12713;5;28664
6308;0;33425
16137;5;11868
52440;7;631
62172;0;33425
11532;8;15111
26688;3;28434
51748;9;47594
54356;0;33425
17303;4;59681
20083;5;71551
57193;5;25619
44227;1;28612
16521;1;46648
10786;1;27985
22288;1;8137
36302;8;21131
46131;8;12343
16516;12;23422
3364;1;32504
43583;0;33425
50394;6;48485
51458;6;45247
63513;0;33425
65350;0;33425
58522;10;6428
63685;5;31725
47637;12;62173
47690;8;58912
5439;0;33425
56307;8;27577
73503;6;41483
41637;12;19109
56853;12;58989
52655;5;55726
70851;7;31788
50237;5;11868
46948;4;12831
62666;8;43480
9140;1;38092
50165;4;9961
6223;6;51825
35590;0;6953
5685;8;74224
69783;5;34328
37439;9;21131
71873;8;73682
62833;8;13719
31915;7;33911
15594;5;10761
4266;5;53502
45950;12;53
74477;3;770
65578;1;28612
64876;9;37922
53418;1;67763
67133;0;6953
68576;6;19787
49529;7;11815
50419;1;38092
34264;7;21131
41548;3;38241
20916;0;6953
58061;1;49404
40070;8;27822
74106;0;33425
28518;12;41016
52695;5;11868
7385;3;38241
74241;5;25619
73452;1;28612
64010;0;33425
43429;7;57700
74386;1;28612
69038;0;33425
19463;7;20930
47301;1;28612
47831;1;38092
15540;0;33425
35752;8;14496
17662;1;28612
63872;5;12243
45192;9;56449
55169;7;48877
68706;9;14496
17587;0;33425
70455;9;21131
59712;0;33425
64748;0;33425
6485;11;22137
27496;5;34044
28426;1;28612
27654;1;28612
13971;1;27107
18501;5;21209
26389;1;38092
63767;5;60855
65134;9;38341
10559;0;33425
44103;7;779
15125;0;33425
65285;0;33425
1700;1;67763
17896;9;18170
74113;7;44225
36039;1;28612
50515;0;33425
43211;6;44193
9362;5;238
17476;8;54172
36730;9;12074
71193;0;33425
30729;7;28022
5799;0;33425
10422;1;7973
62153;1;28612
35952;10;67435
70336;0;33425
3339;1;73630
37508;1;44576
20644;0;33425
7087;8;63362
52992;6;6401
42066;1;28612
69179;8;62092
56248;7;3974
12444;3;23897
40454;9;16127
16029;5;9726
71909;2;41281
31976;5;11868
8895;0;33425
60007;4;27346
60789;1;28612
51241;6;27262
61936;9;56570
